"method1" "method2"
3741.563 8643.95846666667
1968.747 3159.77046666667
2024.089 3234.34366666667
3733.215 9647.2747
1459.138 1225.89123333333
1301.633 2502.39403333333
609.079 532.649833333333
1983.172 472.4146
37904.83 32590.2802333333
324.0281 1028.1651
7087.932 4254.87543333333
2642.527 6068.39923333334
21007.96 17084.3715333333
5515.488 3801.6429
1024.935 2994.73846666667
1799.869 2747.24583333333
1512.56 2453.12913333333
3218.138 6186.73413333333
2841.503 1591.8386
406.7953 533.128166666667
5578.63 10621.6030333333
1035.643 1866.75673333333
850.5528 3731.37743333333
2698.154 10362.4311666667
1242.788 3560.06893333333
1398.976 814.376833333333
570.4286 451.167166666667
320.9499 1123.8368
5431.324 3567.52943333333
746.4886 1761.61736666667
2428.189 4633.96616666667
924.1328 891.747533333333
1187.77 1256.3101
1095.389 2353.50536666667
9292.309 8972.20023333333
1205.37 814.9534
1952.915 2936.3716
710.3075 587.307533333333
415.7452 1023.23136666667
2091.147 2310.75616666667
641.3089 538.419033333333
1524.015 3889.82633333333
709.8785 1532.6131
1116.452 2013.8206
761.6506 1286.31396666667
280.8612 1220.73573333333
1738.01 1798.72733333333
1101.81 1129.37793333333
35691.96 55723.4164
1249.496 2271.58633333333
1965.139 5995.12076666667
997.5823 4806.57473333333
2133.108 3012.0411
1781.433 2400.95186666667
3460.675 5210.29403333333
858.6552 1481.48226666667
883.3107 2879.10713333333
4452.157 11419.2485
7259.243 8718.24233333333
1244.305 1247.7557
2836.304 2473.6252
853.837 1055.86886666667
2090.745 3697.6771
1086.432 3223.37923333333
4970.266 3234.56156666666
3949.119 5411.68713333333
1754.119 4258.4727
1551.416 2418.81193333333
3079.623 4636.11273333334
6004.697 4680.11783333333
8610.178 5437.1511
1012.572 1419.42563333333
3411.734 3106.66656666667
891.9766 5656.27736666667
796.4065 1403.78696666667
41849.52 49730.3075666667
8736.938 3454.04976666667
6580.506 7479.45093333333
3303.921 7038.38516666666
4046.041 4652.31163333333
1272.874 1545.30673333333
3334.235 5011.3027
1652.816 1849.0645
1857.022 2199.3287
5133.036 4601.4417
770.8176 1160.6262
1306.851 2293.20043333333
3723.74 4847.0863
1576.987 1876.4913
353.8636 1118.92533333333
20989.71 13749.1486333333
4471.38 6769.21093333334
1765.588 2144.78246666667
616.5857 332.450966666667
2726.026 1271.8891
2200.633 2741.3676
2877.287 2517.87416666667
1326.467 4517.9146
2577.036 2660.74303333333
871.9449 1536.67783333333
1277.332 1161.78276666667
575.7147 810.9883
791.88 659.4563
1571.513 3577.59723333333
5592.476 3664.50126666667
1117.42 3939.56016666667
874.1918 1942.8724
1044.653 4689.85023333333
40424.68 46704.3712333333
1190.493 1874.17516666667
1423.841 1837.2673
2742.483 6590.30936666666
1833.885 2321.40956666667
1511.64 1523.63676666667
793.7263 438.360366666667
912.5442 1034.12896666667
2284.799 5321.0486
745.3876 1134.16216666667
3783.099 3230.20756666667
1989.279 1500.7297
2799.645 4266.40913333333
979.4997 4298.5913
2149.002 1687.80393333333
970.4538 2897.21496666667
1213.638 2285.6212
635.0153 2181.7335
1931.816 829.084966666666
1270.633 3952.7546
9163.631 14839.7903666667
8434.403 15350.7310666667
757.0971 1407.52083333333
28263.12 27701.6955333333
3733.557 4173.568
8139.595 11679.8693333333
11383.19 11770.7734
1406.758 2423.27396666667
238.7079 3021.0975
994.6861 2709.03143333333
1936.021 3318.2749
689.3674 4450.64913333333
14933.08 8889.3974
2369.692 3632.5547
2850.175 3123.94496666667
441.8176 2694.57933333333
2021.378 2986.34863333333
3832.033 3788.0131
5963.324 5193.2858
622.8158 2092.89556666667
1459.666 2685.88773333333
3280.199 3214.73503333333
2290.346 2232.16726666667
3012.065 2486.97173333333
4876.014 3578.95676666667
2618.269 1547.4753
635.2159 2151.01466666667
3926.052 7857.99393333333
1468.764 5302.8915
2815.63 3822.73866666667
4259.722 3739.2583
3218.965 2897.1878
651.1104 1177.88933333333
3204.297 3317.18753333333
3063.268 5176.72496666666
3555.164 3845.80483333333
2997.673 6724.36363333333
42616.72 47844.2992
2274.095 3232.86236666667
5432.572 3363.2314
1866.267 2218.3641
1596.22 2014.2618
32166.09 40341.373
1796.885 3152.5112
2847.613 4171.98883333333
40399.97 43675.7067
5757.125 5805.73493333333
5291.808 4224.27483333333
649.8124 2349.0375
4247.491 2334.05313333333
1761.955 3486.74973333334
581.0111 521.356866666667
816.2783 501.5231
2880.02 9423.11163333333
2697.139 4293.53736666667
1834.308 2393.98313333333
806.9188 1324.49086666667
12742.62 4527.4009
2733.595 3564.16706666667
802.8866 649.547733333333
725.4097 1303.20033333333
844.0373 2854.13773333333
1366.644 571.814933333333
1011.136 2343.27136666667
1537.192 2277.3756
958.9678 2593.01606666667
532.6673 400.648666666667
4532.122 8555.7411
747.1646 1848.5175
1245.771 2877.00606666667
1859.642 1744.5581
1843.01 1214.86476666667
1026.611 1511.43166666667
1901.718 2785.36303333333
2244.3 2601.57866666667
1817.553 4559.37056666667
1275.885 2949.09463333333
10790.96 7500.6981
827.8218 411.8407
1179.838 201.869633333333
989.0041 1392.7506
4101.038 7595.0499
1465.427 4589.94636666667
23020 16418.7577666667
923.1149 3839.99693333333
2156.388 3603.36366666667
541.9007 480.362
8871.03 12346.6224333333
1007.577 433.389866666667
1950.529 2036.04936666667
7389.944 3972.2679
5628.271 5352.02463333333
1477.091 3756.15623333333
3148.129 7488.59133333334
6850.983 5804.93763333333
2338.734 3667.2751
1927.849 3722.9415
489.3929 1013.33436666667
715.9999 1891.779
1548.93 1843.9189
8492.117 8776.50013333333
1669.345 2287.80266666667
1681.934 3097.7933
53386.83 53815.3830333334
1132.615 2448.08013333333
1599.676 1727.87613333333
1412.643 727.154033333334
3427.862 5615.44583333333
49212.88 59018.2537
2961.921 10257.2602333333
1484.116 1290.54493333333
981.888 1348.6822
4044.202 9623.6363
4812.377 3926.30193333333
3854.296 2767.11426666667
3282.781 4963.24113333333
6579.249 6517.3218
3048.146 4353.77183333334
1359.214 4081.21186666667
904.4128 2661.11363333333
7268.038 6375.26206666667
2116.703 3214.42013333333
1382.419 4223.12043333333
2184.5 4665.37113333333
762.0619 1511.31693333333
1207.375 1572.8843
3290.77 4336.1565
2215.93 1871.12706666667
842.825 1564.94103333333
3239.102 3212.77436666667
728.4762 1341.7417
933.9652 1026.57756666667
684.3083 1474.98233333333
1201.472 2758.72776666667
2224.345 2347.7187
913.6365 8044.54263333333
2303.533 2409.09206666667
703.5824 1285.76206666667
6020.151 8448.936
1429.904 2669.50656666667
394.1947 452.199433333333
1235.206 1846.00533333333
758.8363 2473.20826666667
1036.998 1815.25926666667
3366.979 5998.54896666666
271.6996 310.477766666667
1368.841 3121.08336666667
672.6711 1802.95516666667
1811.843 644.3013
754.8124 475.601066666667
2287.207 1539.45076666667
38518.59 22453.8592333333
1829.134 2205.64366666667
347.1853 991.6293
2276.71 2731.21503333333
4378.153 4835.46146666667
36191.87 66882.6994
2780.362 4115.2266
2649.571 5154.51566666667
1023.911 883.972466666667
1251.368 4418.98906666666
2705.899 4188.55293333333
1218.563 900.850466666667
4337.292 4018.74236666667
3837.623 6680.11516666666
13237.8 23333.6236
1719.074 3310.86016666667
7569.542 11779.9906
1226.135 2793.44536666667
3624.804 6744.57636666666
13849.73 36812.0304666667
1148.217 3009.63913333333
4316.995 4559.21273333333
1557.655 2604.53153333333
2554.889 4503.5844
1852.891 2063.2714
650.1497 375.3326
1814.025 5007.49003333333
1562.053 1174.99603333333
727.1114 513.305766666667
1495.87 3931.57556666667
12160.65 6653.4666
1378.166 2065.23116666667
15970.31 30840.5210333333
2383.845 3338.23836666667
597.9433 873.000966666667
992.4169 2903.13493333333
2102.077 1513.0066
1698.925 1103.5919
1098.959 3566.63456666667
2887.346 1541.4325
5072.63 4114.4643
2321.584 2643.58093333333
333.1901 1012.07816666667
4808.241 6442.70403333334
2241.99 3032.76493333333
1953.422 463.5533
1090.418 2383.7449
911.644 487.072666666667
56811.02 73938.5902
559.4637 1563.51733333333
3277.109 3034.82706666667
3118.479 5750.6101
1604.235 1362.75716666667
631.3907 857.558566666666
1487.558 3097.66043333333
3150.357 1494.28156666667
1278.236 4101.07533333333
4190.927 9185.88653333333
1388.606 2181.2966
3988.617 8203.2382
10429 5573.3758
538.3597 566.767233333333
3301.449 3671.09073333333
647.9449 328.388466666667
2912.947 2676.22103333333
3215.876 1686.43556666667
2090.776 1358.52536666667
1916.187 4004.26156666667
1825.062 1482.4073
2490.091 857.801233333333
5415.373 4003.76186666667
2185.658 3502.8567
2179.44 645.193433333333
1609.86 2110.69043333333
4384.667 9836.6862
3739.104 2720.49256666667
805.8502 1546.96223333333
2851.589 3332.8985
2385.361 1132.67653333333
2857.499 3077.73733333333
1270.733 6088.8021
3540.048 5659.85566666667
3627.314 4087.76363333333
1132.84 2985.52166666667
690.2511 1592.68746666667
6338.433 8566.62626666667
5492.41 6738.75743333333
1285.249 2619.2929
528.8334 2078.49333333333
4116.957 8590.75316666666
4523.599 7131.562
821.8971 1306.01546666667
2150.26 1841.45356666667
2622.751 3635.5871
2088.568 786.620733333334
1718.104 2326.9673
3303.11 9479.98426666667
814.9274 1804.7255
3009.795 4062.68313333333
5465.872 5981.7873
346.31 450.8479
8853.821 8585.40433333333
594.5293 1295.2722
635.0153 2179.7335
1683.686 2126.22256666667
3468.81 2474.39376666667
2158.579 4072.70326666667
22974.58 33267.8711666667
1303.37 3246.88576666667
4442.495 4706.50063333333
2129.072 1735.8307
977.5648 1423.5715
1408.247 1213.74983333333
664.5531 1063.51333333333
1330.734 1883.2381
4088.823 9746.84773333332
3903.813 5265.5534
4516.188 4991.80816666666
1340.495 1776.615
3930.248 6900.84226666666
2763.801 3867.87433333333
587.5093 1209.26603333333
2343.095 2411.09363333333
3722.143 5052.2961
636.8619 364.431333333334
1097.17 602.811933333333
3799.751 5966.8675
2056.084 2368.2071
10828.38 30087.3440666667
2524.718 2348.05316666667
1505.998 2994.49263333333
1448.429 3186.53623333333
3846.499 2869.95953333333
48210.76 48425.1847666667
1351.845 796.700866666666
2198.699 2334.90366666667
1121.935 1717.04793333333
2787.617 3710.6984
713.688 2081.77306666667
589.285 236.455366666667
3584.698 3152.28123333333
2189.259 2140.54543333333
2695.722 2725.11466666667
1158.325 5191.43556666667
1062.714 2057.90346666667
975.2754 1736.6241
1282.471 3805.63326666667
4470.674 7240.51206666667
878.0803 2588.3243
2892.076 5560.80176666667
677.5683 850.875
1660.898 3034.46693333333
3418.132 4287.49553333333
5649.477 2580.308
37463.55 51479.1364333334
18500.39 10211.0000333333
2035.935 430.913166666667
1311.573 830.9282
1487.476 2988.95846666667
3207.167 3322.06553333334
8690.465 10088.6139333333
2884.821 4051.9571
2759.515 3181.06876666667
1044.331 2665.6062
533.9048 1990.73086666667
1877.376 3516.30343333333
1489.781 521.1072
1997.302 5244.07243333333
1777.615 3727.81676666667
2296.098 1030.41713333333
965.6161 1568.48816666667
1829.326 2110.98416666667
840.7318 3559.2993
2008.059 5415.41453333333
4515.713 4924.718
17243.93 14702.8200666667
2642.494 6229.06963333333
2048.595 8699.40543333333
2693.203 3761.48223333333
491.0175 1123.00933333333
1233.189 2304.9238
1580.361 517.328133333333
1104.525 3060.53686666667
436.545 3036.8938
1487.134 2904.26156666667
2798.226 3353.64133333333
1851.312 2254.4871
1693.625 2185.10416666667
1161.984 2488.25563333333
1929.52 4118.16436666667
3003.784 3660.70886666667
1060.005 3985.14316666667
1578.921 888.710566666667
2860.79 3110.9992
1717.146 2161.06496666667
1302.456 2728.47216666667
1821.008 1015.9225
1333.906 468.327533333333
2612.635 2990.92513333333
31899.26 20113.5309333333
9383.528 16863.7869
2404.502 4066.5983
1457.105 981.376866666666
707.7867 2236.86666666667
3102.104 3928.95043333333
8713.919 16830.4423333333
1850.97 933.522366666667
2108.275 2604.61573333333
4363.677 5808.4539
1629.413 1132.24336666667
42880.11 68932.7651
2697.212 3579.05736666667
4617.869 2883.1606
432.4047 1439.00026666667
29277.54 25301.3353666667
712.0134 2992.23976666667
6912.357 3222.5679
1954.624 2053.71006666667
1564.13 1875.7672
899.9343 2786.79466666667
2289.86 6380.68676666667
1745.41 2429.40566666667
764.5498 1119.35986666667
1149.343 1633.7135
1542.823 2387.60816666667
3713.55 2206.87516666667
672.7518 2186.91876666667
3202.094 3082.17783333333
1271.795 918.9399
287.7954 590.4566
2081.083 1986.01513333333
3314.509 6890.28733333333
25570.86 26917.5147
1786.227 2812.335
2347.672 3385.3172
3581.284 5139.799
56669.47 79186.0884666667
577.9276 443.555866666666
2238.785 1435.35426666667
1539.868 2156.22243333333
877.0958 1679.59916666667
709.596 1813.5371
645.6866 1936.14513333333
2581.198 4159.00683333333
1907.292 1040.813
1105.515 537.323266666667
1598.476 4364.211
3355.43 3367.81403333333
829.8181 1224.67116666667
2088.704 3580.33876666667
5199.727 7821.69253333334
708.1844 396.131933333333
2410.703 1594.04896666667
13669.58 11251.8063
607.3374 1792.56646666667
1740.778 1130.7953
4262.458 5771.12573333333
4598.436 4382.67336666667
1254.033 2965.15946666667
1077.584 1410.02246666667
5281.468 7375.59413333334
3714.728 4810.68016666667
1023.354 1547.28936666667
8355.365 2715.88406666667
1544.919 2723.41413333333
1857.253 2153.68863333333
1789.173 4657.28813333333
1613.41 3549.23953333333
25695.64 29037.5406666667
2479.173 4727.73616666667
2243.078 6440.50506666667
1981.014 1871.77046666667
642.4738 495.475233333333
1140.246 1676.40333333333
1749.741 4641.6895
1808.634 3222.23886666667
2740.989 1226.57613333333
1690.918 3114.16813333333
830.6696 1552.66086666667
997.53 1114.4417
3419.189 4608.33873333333
5266.752 6097.2568
1660.871 2521.77736666667
3253.915 6533.62023333333
3979.571 4140.31786666667
1411.033 580.763466666667
2296.416 5317.94163333333
750.5192 327.7813
1057.304 2540.18943333333
1382.89 1612.1121
520.0335 1268.83723333333
4561.878 8946.80236666667
1953.129 1544.2241
3066.772 2275.609
430.0613 2385.16766666667
1331.449 2034.40633333333
1689.654 1279.39033333333
2718.023 5521.61576666667
3468.693 3486.89493333333
4904.151 3566.70056666667
2057.682 2530.7997
1784.61 2545.1817
2480.144 1437.48466666667
5476.978 7485.19376666666
2546.872 3974.4653
1829.829 3644.61296666667
7257.948 5517.04403333333
5171.843 5230.9618
1420.331 3295.90443333333
1411.603 716.120600000001
1021.814 3292.35843333333
2150.025 2629.23856666667
1297.839 2127.78503333333
1243.074 521.4867
2378.424 4144.76116666666
618.5158 1722.91696666667
768.7017 1273.39206666667
1626.536 3437.70906666667
2765.526 1672.49823333333
1635.685 3074.62593333333
587.3508 606.339233333333
2347.9 4256.89053333333
1431.221 2709.50823333333
1535.677 2727.81993333333
1392.293 5884.0697
1924.109 2007.53076666667
46240.26 59533.7523666667
616.9947 1144.93686666667
2220.753 1164.67013333333
704.9556 1393.75346666667
2179.342 2723.17676666667
651.2402 1382.18663333333
1395.128 3342.8361
1113.91 2165.0438
802.5568 1862.10103333333
9248.689 4284.6904
6298.102 4881.60406666667
4233.104 6101.88123333333
1443.218 962.987566666667
2692.575 2634.13656666667
5661.779 3908.02866666667
720.1467 2319.02486666667
1945.629 1419.98663333333
1142.604 2982.79786666667
41528.89 57641.8506
1032.078 1133.89573333333
1190.558 2179.088
2636.453 2283.41763333333
1587.495 3819.05316666667
2488.073 4637.8908
2455.86 2245.73533333333
2719.475 4398.83423333333
2358.815 3087.53283333333
1336.64 6198.75586666666
6763.788 1557.2067
3218.887 2893.8875
3941.985 10100.8043333333
1139.495 4379.81633333333
2515.025 3300.57156666667
1657.459 1621.4925
597.5882 1432.08016666667
3855.011 4155.32836666667
1316.551 715.6793
3627.729 3078.7184
3917.588 13098.3972333333
4789.694 3693.7803
1158.052 1094.87676666667
1552.379 1694.07673333333
3473.763 2086.56696666667
41886.93 55341.4708333333
882.3982 2277.0275
928.398 1500.6466
707.0033 1542.37403333333
1490.246 2885.95336666667
2622.117 3676.27346666667
1642.699 2639.53123333333
622.4641 4676.44166666666
2401.569 3186.2293
2629.704 2619.2675
1991.469 1666.4766
1525.83 3766.27333333333
3197.664 5199.17083333333
1455.631 3305.4417
1475.541 1119.89546666667
1396.221 3355.2595
14954.01 15183.5523333333
5830.442 8301.24686666666
669.8395 572.859566666667
2474.876 3895.76633333333
824.6514 864.9985
1346.739 644.4289
4538.206 5218.42373333333
828.7386 2049.28396666667
1715.133 3490.561
1066.727 3150.0523
4554.492 5107.51266666667
548.9114 1545.14856666667
884.4093 1906.0312
440.637 243.086066666667
1833.575 3792.6569
1292.855 4090.76346666667
4374.483 5352.44493333333
4447.956 8828.50376666667
501.1447 894.659933333333
3690.623 9679.88899999999
863.5244 783.338033333333
4161.718 3730.99263333333
5163.932 12980.5672666667
568.5837 2499.06673333333
2219.219 1827.28096666667
901.2235 1886.07863333333
2620.15 4317.2806
4141.564 2540.95336666667
3488.04 3838.85433333333
1850.904 1034.42523333333
363.7489 148.538266666667
228.5403 518.796633333333
517.2002 264.861266666667
570.7757 2007.28466666667
2960.947 1881.02943333333
1667.91 1977.41953333333
854.0543 1746.02683333333
1925.547 2813.1728
699.8281 2551.57513333333
3426.634 4397.67553333333
2305.555 6589.17626666667
2579.54 3761.1472
1096.233 262.743666666667
3349.49 3671.56723333333
2296.416 5317.94163333333
4535.424 4859.83333333333
1044.983 4393.6556
2504.074 2359.84423333333
1234.72 294.409133333333
4482.393 5741.61433333333
1061.823 1118.3291
2686.116 6033.0424
382.4138 3942.14983333333
7079.195 10087.0331333333
1091.592 390.393
1773.635 5042.08063333333
5702.516 11302.7353333333
814.2523 1123.0911
849.9003 1184.17666666667
11556.67 7312.029
1476.243 970.696633333333
1864.091 3048.12646666667
1041.604 1952.93453333333
1493.879 3145.58483333333
36930.76 49415.6409333333
1768.063 1819.9987
1153.04 1244.84843333333
1470.281 1668.2631
1982.424 1999.67256666667
501.7275 712.402666666667
2592.899 4941.18486666667
1129.891 1268.12256666667
1703.862 3581.7831
2967.087 9664.92636666667
1035.922 1412.4626
1237.528 854.361833333333
1903.229 3826.87436666667
5558.446 5475.81066666667
660.0127 403.998366666667
1692.046 793.242366666667
2906.381 2928.36676666667
3344.153 1456.36693333333
748.5198 2393.3437
9157.072 15735.9722333333
1735.035 5310.4944
